text,label
9944prof gugulamidlodlo sihlemahamba its okay sesothuma bona should i russia or ukraine tries anything stupid,unknown
neliswanelli mtsweniblack klavierlethabo bona,unknown
antonnete9 lelenengi re tla bona,unknown
ttaaso kea bona ehlile lika hloohong,unknown
gosiamemalepe bathong buwang le bona,unknown
lempapison kingmax0814 lamphaphela ka bona,unknown
segzychubbs kao bona,unknown
carolkerrie01 bona one by one gae sa dira nix i have increased it to 2 by 2,unknown
uba bona sebeqamba amanga uba bona behlangene ngam bekhuluma ngegama lami kaze mina ngabenzani na,unknown
smallbabes bathong go tsamaya ke go bona,unknown
dbmk21 tsoaelintsoaki no tsa bona ene ele tse tebileng hona hoo,unknown
kea bona o sampane o betha kosha mfanaka,unknown
smaangele sanbona,unknown
mashoata bona madala ke eane oa tsoa o tshoeroe ke hlooho,unknown
kea91492014 sa4sho tautona1995 simbachitando bona re tlabe re le mona feela re ba binela ha monate jwang bakhwenyana ha ba dule bohweng its getting embarrassing now,unknown
i dont wanna lie though i feel like i intimidated magents like i cant be dressed like that amp walk in with no husband potla ya monna oe bona mosading jwalo nna ba no mpita lepara pls,unknown
matlali oa bona hee ha u sebelisa elimination e ba lapeng mona,unknown
reemo ke nahana ho betere hore batho ba ithoballe malapeng a bona ka nnete,unknown
blaqboicanyou kokingfit is it working flopo yaka bjala ke medical shandis wa bona nd i need to eat before ke bo tshela,unknown
sam4koena missing personsketla bona,unknown
kopanomashike im sorry sisi please get a restraining order against him amp arm yourself with a weapon or two if you can please dm amp rhe tla bona hore rhe ka tusha kae molimo abe le wena ausi,unknown
akere la bona we watch this show with emotional people i miss when bbm was still bbm and only a few had access to it,unknown
o bona ga o ka beela dilo tse dingwe fa thoka bo pride jana bo ego wa tsena mo relationship sentle ka mashetla a mmeleahh noo o tla ja monate,unknown
berlamundi ah bella,unknown
bella14ella hi bella,unknown
snowbell88 morning bella,unknown
bellashihtzuace poor lenny he must be dizzy bella,unknown
ke defeata puo ka go rwala motswako legetleng lame,unknown
hng le gopola that gent re le mo space sa ga irish the one who kept mentioning how he works and women are always begging him but lack intellectual conversations,unknown
bokangthebae took one yesterday when im bout to get off then it raining heavily ka gopola koloi yaka,unknown
ebile keya gopola now gore i have a campus test weh,unknown
ithabang wa gopola mara bao botsa gore pull out,unknown
ke utwa ke gopola nigga lam sirmajaha,unknown
ayandayandiey ke gona ke gopola gore ke flat broke jeer,unknown
ke gopola pelotlhomogiya tlhwatlhwa ya polokagwea tswa mannong a galaleng go tla swela batimedigongwe go tla mo itumedisa fa ba o ba rekoletsengba ipela go tleng ga gagwe ba letile ba disitse,unknown
mokonemakhaya runalex3 maoto a be a gana but one day otle warra anyway are ke a leboga,unknown
koore santse ke robala ka melenza ke gana tlhabologo,unknown
mrspee3 eix wena wa ba tsebaba bora gampe le di coldrink tja my size ba gana ka tjona,unknown
tsitso koore ba gana mme hakake ka ba itsapela,unknown
earlofgc wena tota leina la kagiso gase la gago no kea gana,unknown
daisylerato ke gana taba ya cupcake,unknown
drkayci ng ng ka gana home boy,unknown
allenmclast ba gana ka shali mf2,unknown
kagisotl0u leakamadisha enca bontsha bogolo why ntate a gana go bontsha bogolo,unknown
bongsmahlangu masekovalencia s11e11b11a kea gana there one i know neh yeses,unknown
nna ka gana,unknown
tidimalomoreme3 noxy52873414 so wa gana,unknown
batho bare beke e gana go hela nna mme ke lebile malatsia ame a di off a hohorega hela fast fast cant believe its already thursday,unknown
omphemetsesera1 kulanicool ke yone daai yanooong thats sending me like ou timer wa gana straight,unknown
tysonnyathii 2022africa it cant be the same person ka gana,unknown
leanokgafela ahhh how am i choleric kea gana,unknown
metsengwane baxter o gana ka r500 maan,unknown
she knows that we call her maolady and mmastenbut that ekse cant be momnikis ka ganamom,unknown
kea gana,unknown
shanieamo wa gana vele,unknown
bolediyours24 empa batho gana tsebe,unknown
powegffmo to batla ke nne ke gana ee,unknown
tebogok12 gana choice,unknown
esses i stumbled upon a series called mr robot and nou e gana ke robale,unknown
mizg avidave kana ke gana tsone tseo,unknown
lionessk mokalestephen bathong go ra gore kuku e nee maatla ka mokgwa wo,unknown
katmani10 juliussmalema pelo ya baba e pompa ka maatla abashweee bana ba baloi,unknown
arthurmaisela ka maatla,unknown
rosembale o botse kudu ka maatla,unknown
mandznothot onale maatla,unknown
ronaldmohlala beam10550983 thebegadi1 alimogashoa refilwemalete or mo aleng gona bo machonisa ba mo sharakantshitse mehlagare o nwa mageu ka lethontswana la go a tosa ba mo rothuthile ga se ba mo lesa,unknown
nomagugusamke ko tsa thobalano gaona baberekiwena orekisha nyoana ke pheto ke tule skhalo wa tseba,unknown
thought i was loud until i met this girl lae tseba loud speaker ke fela pelo ya go tswa ka mo,unknown
pearl tseba assignment and im sure e rukilwe ke afritumic,unknown
mmanemahlako dominicngeleka wa tseba,unknown
mrmbulazisa nthwe o bolelang ka yona wa e tseba gore e mo kae,unknown
disaroboro lesedifm tankie pantsie radio e ono haono tseba osa jole tseratwang tseratwang tseratwang tseratwang tseratwang tseratwang tseratwang tseratwang tseratwang tseratwang tseratwang tseratwang tseratwang to love somebody,unknown
carolinerathabe re a go tseba mara are go tshepe,unknown
tshepochuene6 wa tseba gore nka se di senyete nako,unknown
itumelemora cyrilramaphosa wa tseba ke eng this minister is doing his job so well,unknown
iamharold all of the sudden gaba sa re tseba,unknown
drewxlarge ba tseba dimpya tsa game,unknown
nthabis66412658 o tseba botse gore nkase go nyele wena,unknown
mo07316342 malumzskhulu misspoison15 wa mo tseba,unknown
tumi7698 ka tseba nna kela e ngala,unknown
benseerie crybmotsepe i was wondering what i missed didnt look at the top of it you are on fire wa tseba,unknown
officialveli no chill wa tseba,unknown
makhurathatso ha nyake go tseba ebile,unknown
jayysayz thegabi wa ba tseba bbmzansi,unknown
respect king the don billiato respect hhaabashhwee ke bana ba makula bakula ba tseba de don spirit man,unknown
oslinam gabotse re nyako tseba lebaka la gore why a ipolaya a se gore a re kweie suicide,unknown
jteishi lol ke a tseba,unknown
ladytee106 madunantate kikikikss tmantsotsetsi ledisosky thibosmokone dikeledidkay lesedifm waribee ntsalaprecious jamesmotaung7 sirjanitor1 snymanrasenyalo sefatsa1 united891618 ilisanyane foshotebuh o maka hampe wena ra tseba ore yena skeemsadrive skeemsadrive skeemsadrive skeemsadrive,unknown
palesamalatji o mo tseba gabotsecrook,unknown
kholofe12120549 sxandip mara noko le wena rea go tseba,unknown
ke bimi beam10550983 wo a amego mo ka koloi ke mo tseba kudu bjale be ke emetse gore o tla hlalosa gore mabilo wona a bereka eng,unknown
mpumelelomahl10 ive been around wa tseba,unknown
vandalsavagesa emonwaba tsebaka nako ewe engine e fucked upba nyako nfa makgarihla,unknown
sam matekane o tla qala ho tseba hore polotiki ea bacha e fella hona twitterfacebook le whatsapp meleng ea likhetho e tla be ele maqheku le maqhekoana a ntse a re eseng ntate mosisili a re kenyetsa bana likolo a bile a re fa pensionsammatekanelstwittermoruo,unknown
hlabanematt thaborakzy mara wa tseba mos,unknown
howards2 ko tseba ole jwalo,unknown
dbhekza o tseba rejection ya you are not my type,unknown
makhethals antidizy ache haksa tseba,unknown
moramadi again ke kgahla ke gore o a tseba gore ke motho wa mohuta mang ipshine ka tee tseo tsa gago nna ba mpitsa mpete o futhumetse,unknown
wamo tseba akere,unknown
matlalakelello left right and center wa tseba rea leka hlesiyakhala,unknown
wena o tseba nna,unknown
phathumakwarela se tseba go khata di ribbon fela,unknown
nkullii ke batla ho tseba ke thungise,unknown
lindzmalindz jammiestpatric wena o ka sticka around mense ba tseba gore o popile,unknown
ceeyanonoise wa tseba ha le sharp,unknown
notphutimokgohl kea tseba,unknown
suhnnah mara mmamogolo go botsa motho sio kete wamo hlapaola,unknown
disaroboro manasemasumpa cadamgaga malekeselina nthabipule sabbymasabi kingv058 mastermindmm tendermrasty mathotokumalo nanicheba ntofontofo willymasoa julz46 moreliferadio ratomohale tshedsonw lesedifm o reke sututseratwangtseratwangtseratwangtseratwangtseratwangtseratwangtseratwangtseratwangtseratwang,unknown
wena why o reka kota o sa reke skhambane,unknown
bettymadane antidizy haeba o batla acid a reke twizza,unknown
bare weekend ye e nyaka motho a tlogele di savanna a reke di pantyim over this country,unknown
ba dira jalo o mongwe o kile a ntha a re ke reke ka bonako kea mo dia o batla go bua lenna a omana,unknown
melpitso maam i never saw him hotsa roma qalile ho mmona ka stopong sa li bese hausa reke koranta are mpheng li r2 he hobane kele qabotse re mofe,unknown
bathong ke tseni shoprite kare ke reke di soupack nyana yohhh ka ro kreya ele megwete ya kgogo fela kamo gare nkar nka lla at this moment shem,unknown
ke gore i post gore ke batla jameson ticket someone in naija creates twitter account fast fast then gatwe ke reke ka paypal ga ba rest neh,unknown
ngwanake a re o batla di dunked wings nna ga ke ise ke mo rute dilo tseo ba ba mo rutile a ba di reke,unknown
kore swanete re reke dikoloi gore batle bare meme meketeng neh yaa mo re sale tlo fetwa ke di wedding,unknown
theegangstergp o reke baby on board engwe for polo just incase,unknown
tla re di reke itll look cool at the airport while waiting for our flight,unknown
oslinam ge o mo lebelela,unknown
leratomabuza just now and conversation was mahlako go to bed cause the tv is watching me,unknown
instrctrwalker re senya lintho hore,unknown
i remember my cousins patlo her man came to take her dress so he could iron it and the aunties lost it my cousin simply replied lo ska tla go senya family dynamics tsa rona lo palelwa ke tsa lona,unknown
tshepotsala sesegolo ke penentration di wot di senya nako,unknown
thothisebusang or ene a senya yaago,unknown
thomaskagisho gape a friend of mine wa mechanic ene wa senya stress,unknown
bokangthebae i remember back in varsity id literally skip classes if i didnt have a car koloi e senya motho shame,unknown
antidizy tlabe ke senya nako hobane hosane tlabo le teng hape,unknown
busasm ha ba tlo senya nakomagrootman a sa rateng botsitso hakalo,unknown
blacklistar drmomcooks wa senya fela,unknown
hlabaza matelle haibo bjang bjanong,unknown
tsholochicks niks bjang,unknown
pancakkkesss mara bjang how,unknown
mphosuzan3 reka iketla bose bjang,unknown
semenyafreddy nix bjang,unknown
mmanemahlako austynoko poshmarinana ego swere swere bjang,unknown
underscoreurb gigilamayne wena mmata o weird maarn kgane o bjang do you ever say anything positive about anyone mara,unknown
slyzatsotsi hahahaniks bjang,unknown
humbu30 bona gore o swanelwa bjang,unknown
atleast thato didnt bleach her skin lentena bjang lesangoma le lao seba bbmzansi,unknown
sunraysandstuff panty yona re dira bjang ka yona,unknown
emmatsebe bare ba dira bjang bauwe,unknown
iamprecious thoma drama o re bote gore ditsamaya bjang,unknown
tebogomoremadi le botsana bjang tebogo,unknown
letago is such a sweet baby,unknown
bare kgomo ta bakone a di nyale diferong diele or else they will fetch you ka swele sllghttpstcoy1ewhdj9we,unknown
waitse so i saw a video on tiktok couple of days back someone sayingasking if the gov knows the questions tsedi botswang for palo batho now took it for a joke today my mum phones me telling me ka these questions yho hai its a lot,unknown
with some palo santo burning,unknown
kgeewhite17 yeee mfo mola bareng oile a dula thabeng matati soh,unknown
kamogelomn ndmoche mabarebare a re byao,unknown
ayympandle sundibamba thetha uthi kutheni,unknown
reneilwetjale zhoumanatsa delegentazania matsobane04 ayandi07684809 mgqundu wesi tswana language yamakwere kwere leyo thetha iisxhosa wena ndizokuva mgqundu wayo ole lwimi lwakho,unknown
call us on 011 339 1315tweet us on dailythetha using the hashtag dailythethasend us a whatsapp on 079 031 0432 to share your views tune in officialsabc1 stream live channel 191,unknown
vathiswacokoto wena you werent obsessed thetha inyani,unknown
favourismyname7 wena naa boroko boa go swanela,unknown
phuti1998 wa swanela mfan,unknown
rapellang jesusalema a beelwe kgotso ba ratang thaba sione ba tlaja lesegohappysunday to all and sundry,unknown
pheladingoato you cook whatever you want without considering otherso robala ka mokgo o ratang ka gona wa tlala bedoverall you save money,unknown
banna baba ratang social media,unknown
waitsi keng people make mistakes okay god has taught us to forgive and we therefore must gape pelo e rata se se ratangke stlaela for this one,unknown
motho a ratang mosebetsi oa hae ha kaalo,unknown
leboga boyfriend ego ratang o sena curve wa utlwa wena freeway,unknown
motswedingfm 228mkp madume 228mkp ke nale wena ka lekhubu la 896mhz kele mo emalahleni south ka tiro a mmino o monate wa tsatsi la tshipi kgolagano knock knock knocking on the heavens door ya nkgopotsa batho bame bake ba ratang bale ko seraleng kwa rusty a radio elele,unknown
telkomza why le sano mpha mahala because ke montle hmmmmmm,unknown
darkberry101 mpha hlem,unknown
raisinglu okare oka kereya di connection lenna wa mpha,unknown
misschardonnay mpha number ya gagwe ke mmotse dilo dingwe,unknown
dtleballo i once mceed an event for 500ba mpha eona cashne be ke le kea halefa ha ke nahana,unknown
jeremiahnation officialfpl once setse ka bb and fh2 nnya mme captain son haka mpha brace ke sharpo,unknown
ladyhuneybee how do you cook this one though my whole life ive been eating that stiff pap okare yako komeng,unknown
benseerie ee jaaka jr a setse a buile moloi doesnt rest thank you benzo,unknown
fagtanica o moloi wena,unknown
tulz okar magogo wa moloibbmzansi,unknown
o moloi ke boleletse ndilily o toxic,unknown
chappiest makapamakhoro bokangthebae if you had called her out on the spot she wouldve said kea dlala kanti moloi ha dlali nex she said what she meant and now shes trying to brush it off as a joke msoon wa hae,unknown
chappiest makapamakhoro bokangthebae moloi ge owe moloi,unknown
sifundosigcino prophilani no no need to apologize bro thats shakes for youhe played in the midfield with the likes of mike lolly pop mhlangabotsotsotebza moloijohnny black sunday masegelathey were,unknown
kuanele wena o moloi nyana,unknown
